Sharpe,CAGR,K
0.6472637323275326,0.10384990003613481,18
0.580704744566301,0.09330519299787388,18
0.5824758940821025,0.09911329457150653,18
0.6583188903808828,0.10969972140624162,18
0.6024841600574372,0.09996397891605047,18
0.7298258012276911,0.1209716588044969,18
0.6263955249665275,0.10221045763158565,18
0.6272884866708617,0.10299779415209875,18
0.6686989021168717,0.11699545649665843,18
0.6383017299595579,0.10813881749049514,18
0.698180072084662,0.11839364709598366,18
0.7728457537131798,0.13114225730980777,18
0.8376388164940766,0.1398495472627732,18
0.7197066896964575,0.12488028279862395,18
0.6631121510440533,0.11269415984775666,18
0.632373905966817,0.10330167762545717,18
0.724106506633279,0.12290064957625968,18
0.690119430493553,0.1132083111287634,18
0.5732933154111417,0.09410366613536247,18
0.6580837222236793,0.11187835661105683,18
0.7126239052393267,0.1169338149067709,18
0.5736643811206787,0.0939593398047236,18
0.6121855419041436,0.09911704886886419,18
0.6083956916139893,0.10090250558217573,18
0.7278285700483944,0.12085348643317606,18
0.7270357929349285,0.12332368030926544,18
0.7419970463057413,0.12299105020124523,18
0.595741985703723,0.09989951119776785,18
0.5741984580582086,0.0934036638338207,18
0.7077360265161099,0.11986863079836252,18
0.6337028708867014,0.10482208039619056,18
0.5976117854441131,0.09774884900755332,18
0.5639122517308378,0.09518042573833574,18
0.5286534711174116,0.08659126686451413,18
0.645921242541757,0.1054603156649967,18
0.595195455265258,0.09547398066990453,18
0.7244633543902758,0.12255633070055216,18
0.595743693284583,0.09906963431671767,18
0.6609584807919641,0.10690702295049159,18
0.5916974967169434,0.09460097104650589,18
0.6088893142581031,0.10253871328054709,18
0.5763889495027449,0.09503008299720994,18
0.5959012760554278,0.09747299900207529,18
0.6014507823712106,0.09592520483402778,18
0.5072086720454342,0.08108613266235087,18
0.5565785915014736,0.09155052255325136,18
0.5756744290593623,0.09917249768839698,18
0.6839665138314102,0.11453520877916601,18
0.6844013499900868,0.11875267480239238,18
0.7926760848147055,0.13713634992326962,18
0.7440915026518378,0.12484525560134396,18
0.5995709374515039,0.10112908393815179,18
0.5657452036600461,0.0909056153957386,18
0.5309602918709401,0.08675027313720007,18
0.7340715559775679,0.12286377845323204,18
0.7182399668852623,0.11550574565002303,18
0.6086471969429716,0.0991036700587471,18
0.6142976442805331,0.1020627884671994,18
0.6149527189366493,0.10272207263222222,18
0.6029950141945032,0.10012294933378785,18
0.7225163632117683,0.12295418843243211,18
0.7652987993114586,0.12832073666797106,18
0.8165914561786595,0.14112479146676704,18
0.7296687551167608,0.1183266829909555,18
0.7217152595669393,0.11615459480790413,18
0.5062084443366324,0.08121041691248454,18
0.6054607902521412,0.09829130151300647,18
0.6871428330603893,0.11818745529731967,18
0.6073885385968617,0.10057434753890448,18
0.5704425880349089,0.09348843260140072,18
0.6075900825501317,0.09727218301017326,18
0.5511573844561347,0.08988718747311264,18
0.7039999111293874,0.11824927105944227,18
0.5742042185490981,0.09420077094132573,18
0.8900282017033562,0.15076534609443004,18
0.7766101763103267,0.13036285526845282,18
0.6451933623913103,0.10934485451166998,18
0.6211331381085666,0.10255070041593006,18
0.68999791110738,0.11591615279037892,18
0.6506298351255498,0.10568874349599855,18
0.5166360971703988,0.08188581574233855,18
0.7480075486980472,0.12739784767447215,18
0.6896175013663762,0.11621630990970377,18
0.7483573417376596,0.12246444563784031,18
0.4837611463642344,0.07950054926298877,18
0.6392848213415203,0.10503252033407207,18
