Sharpe,CAGR,K
0.5941297476932168,0.126325900226679,19
0.5693398927663929,0.117537359830032,19
0.5375307121473301,0.10367269814220292,19
0.5383815482639617,0.10413841546026315,19
0.5887012876943434,0.1111579909868965,19
0.5348738280091503,0.10617872754695656,19
0.419617312761703,0.07546412971741523,19
0.581621551071864,0.11224232471701745,19
0.5063914667843602,0.08976548141317031,19
0.8326865807127365,0.17353799108574353,19
0.5104166607937343,0.11235156975427096,19
0.6795803136586452,0.13329159742430763,19
0.5171897447089285,0.10961928449681935,19
0.6436697173260937,0.15404126834585363,19
0.6389255205344672,0.13076700384175344,19
0.5661118705885606,0.11654402933910757,19
0.4576230506215742,0.0863260573105955,19
0.49685294768529364,0.09682922852464615,19
0.4970983868916353,0.0979768093138238,19
0.7326359315215332,0.1774978880503566,19
0.6410430447531279,0.1215149486696665,19
0.5118720726385634,0.09848697946393958,19
0.7114162723400979,0.171804365926304,19
0.5403370649438501,0.10285366325582967,19
0.6808194306949132,0.13729364759755058,19
0.6077911323710273,0.11338487117958906,19
0.5219123307305216,0.10402250510434974,19
0.7828514950021856,0.16601248608243702,19
0.5680195552010846,0.11382874964896184,19
0.503840357734086,0.10149210357261573,19
0.5328793498046053,0.10591561324412879,19
0.582002162753671,0.11513416560078094,19
0.5319026308988504,0.10273213566253014,19
0.5666754134196553,0.1267815454535155,19
0.6074294109110692,0.10487182372954873,19
0.6529052280881958,0.1460975654777501,19
0.5538565902740634,0.10723630633683845,19
0.7491144065217102,0.16652341210261534,19
0.4993350106531414,0.10400997325947481,19
0.592625601461989,0.11436932030252933,19
0.6505511722283387,0.13462075143056484,19
0.5489375669289633,0.10082124676873705,19
0.4764068939146872,0.10047463712108606,19
0.5207536545803607,0.10327846683770447,19
0.5925612870578014,0.10643261925780712,19
0.719560202367255,0.16346935397150975,19
0.5317814635303897,0.11203713100327173,19
0.48319848980141766,0.09064557583946287,19
0.812639553769044,0.17119254978508902,19
0.6296198161398724,0.10804013547776803,19
0.7552297556571405,0.17612374603927483,19
0.7101454457243538,0.1500045106573451,19
0.5963080100833721,0.1368539053982425,19
0.5642040369445533,0.0986537105588321,19
0.654166561017833,0.14150169047958094,19
0.36639165420548736,0.07276015262454472,19
0.5966550078021927,0.1138556440143621,19
0.7056911239884393,0.15228556582814812,19
0.5567001733438837,0.11278374602734464,19
0.5953596738596958,0.10469458786992858,19
0.6529054431509024,0.139205204769431,19
0.564521068710573,0.10271792698941407,19
0.46728348110013107,0.09608473638136661,19
0.7003885771442516,0.15488174630508977,19
0.5583492746931789,0.11524847692339368,19
0.4673992101879522,0.09810091752739125,19
0.6910029899214246,0.15746703060511158,19
0.6886013754652445,0.16457134609623503,19
0.6984851832325858,0.1376916296928592,19
0.5020481756044265,0.08707137991511371,19
0.6148507945844249,0.11843783276422348,19
0.6569485056432144,0.13453645119864377,19
0.7306825780865263,0.14819470067560592,19
0.5052507209029246,0.08987954517680374,19
0.5411038435086681,0.11142665436343147,19
0.7460587304508661,0.14074129643765398,19
0.5956413038716402,0.12439628460602159,19
0.5192349229675542,0.0877246944255643,19
0.6999443213218434,0.17317994774268541,19
0.6343391240460354,0.13812261959442718,19
0.4250793762775435,0.0824752220586713,19
0.7341193372944081,0.16231419713690243,19
0.6926195213549007,0.15088438848185715,19
0.6891084751493618,0.14378627904043206,19
0.762063328642492,0.14549232485988894,19
0.6695961154483214,0.13897352078721714,19
0.6277842797727363,0.13372247318003816,19
