Date,Strategy,SP500,MSCI_World (URTH)
2019-10-17,18662041.738577515,23824241.94861687,19575161.277799703
2019-10-18,18555009.89623878,23608578.046296593,19397399.658276413
2019-10-21,18603330.564380404,23707791.72914326,19462612.138234794
2019-10-22,18594788.30476495,23638781.07091486,19383910.322066505
2019-10-23,18639747.822935477,23755409.4044552,19517231.63232408
2019-10-24,18683491.770389732,23787606.984106783,19564120.675419465
2019-10-25,18782372.84687094,23946173.413597304,19662465.430657648
2019-10-28,18816837.315860018,24123926.787393883,19777264.924431596
2019-10-29,18751959.054382518,24084418.589713525,19773825.298233215
2019-10-30,18779151.96279091,24124243.388911933,19819313.425801616
2019-10-31,18675219.667885184,23974424.46628031,19656926.319829505
2019-11-01,18812697.112654656,24190856.622686993,19859035.524378613
2019-11-04,18804883.728151422,24267446.919726357,19906867.74394322
2019-11-05,18822530.65044745,24323422.75347162,19981169.52589001
2019-11-06,18936218.060606156,24448372.770836066,20085545.04679816
2019-11-07,18888567.734007142,24542774.4581347,20130320.448807687
2019-11-08,18958616.815067053,24716491.13907897,20244072.331858505
2019-11-11,18922560.92510146,24663153.53751157,20226349.62393361
2019-11-12,18927562.280837778,24685990.33870954,20234160.52411456
2019-11-13,18996574.646463342,24745755.47862726,20266012.39251603
2019-11-14,19033648.034582086,24779875.206957266,20236947.787182715
2019-11-15,19073246.601651605,24942694.01977336,20394803.927869223
2019-11-18,19070404.241278112,24882970.40611429,20312003.729201864
2019-11-19,19018263.933533218,24837012.198094416,20297175.08912668
2019-11-20,18983959.10593035,24727588.843978044,20186452.02176509
2019-11-21,18894960.071747117,24690348.124488883,20138069.316323176
2019-11-22,18936264.97004946,24774319.706515,20203826.202740658
2019-11-25,19114107.715324495,25064399.40297823,20443818.328991663
2019-11-26,19211008.716057714,25139742.846495744,20475836.52691584
2019-11-27,19252651.112551764,25233164.060127195,20574853.714600746
2019-11-28,19280114.946908332,25233164.060127195,20574853.714600746
2019-11-29,19174144.503042907,25164243.04954355,20470220.06389598
2019-12-02,19028513.55025292,24933992.471300434,20327728.91593359
2019-12-03,18911590.918782383,24632504.994187117,20103983.112000935
2019-12-04,19024091.489034493,24770774.600264326,20229443.83504201
2019-12-05,19079471.66887821,24820251.26939889,20258700.585117385
2019-12-06,19134889.41887789,24996437.109245684,20368876.11198624
2019-12-09,19172771.02030034,25022723.04746658,20380875.234401446
2019-12-10,19144628.716206264,24981024.62724103,20361211.075737473
2019-12-11,19187021.07948989,24989266.521846466,20402673.71285601
2019-12-12,19225530.452946868,25107069.80295069,20449206.21998198
2019-12-13,19161306.942986604,25009376.029612366,20449072.290791623
2019-12-16,19384361.59150036,25320620.581609465,20728234.619198553
2019-12-17,19350384.871646345,25297714.713996228,20643712.437978078
2019-12-18,19343707.59394171,25266613.89147847,20604390.21772109
2019-12-19,19435360.121838998,25451094.54348297,20739912.4173382
2019-12-20,19505823.250856508,25539656.5182644,20820576.525762297
2019-12-23,19582164.046923432,25685117.380546514,20900848.735131938
2019-12-24,19588194.89091503,25653473.62187677,20885050.52651857
2019-12-26,19667490.53155928,25786310.480245262,20960449.33598048
2019-12-27,19640391.505150873,25766763.673715677,20985765.16044965
2019-12-30,19455480.58795339,25438667.242167976,20677790.036965393
2019-12-31,19459170.556837518,25454956.195678852,20735349.383257926
2020-01-02,19548180.764233023,25650586.37851796,20858284.52101037
2020-01-03,19524206.180426177,25568895.44442542,20773684.18637749
2020-01-06,19591726.95782885,25688230.555696104,20909297.61468508
2020-01-07,19527541.94406527,25533568.968849625,20787413.19566755
2020-01-08,19661540.020965938,25769195.15980741,20927050.212077692
2020-01-09,19810825.88354995,26040874.57165161,21125858.853729114
2020-01-10,19790871.316708572,25970837.028636828,21045198.264017843
2020-01-13,19867784.941555608,26136380.524487663,21170059.065883696
2020-01-14,19869422.41570688,26051855.63522927,21091577.21495824
2020-01-15,19913631.411404178,26122064.602784187,21130317.03215972
2020-01-16,19978743.6296984,26284791.99708633,21255202.77847227
2020-01-17,20050797.92852143,26400756.54130916,21354506.297747534
2020-01-20,20129500.43019651,26400756.54130916,21354506.297747534
2020-01-21,20062202.134946283,26450325.539572924,21324260.95421955
2020-01-22,20133235.052706745,26480518.93591534,21384211.303076893
2020-01-23,20113625.904819135,26485026.788060546,21346398.066203237
2020-01-24,20052597.63389446,26347363.45426474,21283470.71101945
2020-01-27,19838862.792025547,25995248.245443467,20976402.13043318
2020-01-28,19993643.037882283,26280980.921667647,21181228.43210255
2020-01-29,19947509.445121817,26252609.845425352,21182264.14609168
2020-01-30,19913859.093747225,26351464.277025916,21225253.697697714
2020-01-31,19588468.53596875,25844186.61055274,20837043.911270402
2020-02-03,19599441.254923932,25893741.312859066,20835440.8165749
2020-02-04,19910370.91216234,26352235.227572195,21258021.17278061
2020-02-05,20209460.480908554,26694298.99089308,21486083.92336334
2020-02-06,20349080.288054068,26893598.658748545,21650852.34265926
2020-02-07,20231617.898704395,26797364.961499743,21545514.452725895
2020-02-10,20447329.990132265,27080435.341828637,21721299.674849138
2020-02-11,20609839.066663366,27216467.245201558,21893919.88702447
2020-02-12,20688920.191671815,27376874.356884506,21991803.205894172
2020-02-13,20754959.586228445,27456965.155295413,22008343.13374227
2020-02-14,20832955.106278293,27576920.63851664,22097328.74686395
2020-02-17,20844609.544705026,27576920.63851664,22097328.74686395
2020-02-18,20770684.232945643,27520771.846111957,22046398.676843807
2020-02-19,21055798.495478828,27766868.27177541,22224827.161391143
2020-02-20,20904187.020339973,27615202.139232554,22101076.20127023
2020-02-21,20832129.627194326,27386803.974624746,21991591.130878255
2020-02-24,20207434.977241162,26353798.25258617,21128687.17410658
2020-02-25,19647280.268775534,25531312.61110373,20543214.863312926
2020-02-26,19527494.711631507,25360744.25374737,20420794.204500433
2020-02-27,18933070.20731637,24213065.857376687,19650947.179065645
2020-02-28,18382053.523552913,23867244.902477503,19174026.86773685
2020-03-02,19052143.814200412,24778984.429561198,19837700.19736876
2020-03-03,18656978.50062489,23869211.638139565,19229489.462891504
2020-03-04,19356028.183097597,24791011.558558825,19896299.015967466
2020-03-05,19006279.454426784,24056417.205241125,19364725.16988847
2020-03-06,18515085.687444165,23480056.99882626,18918877.06538926
2020-03-09,17008768.45485524,21338084.770182688,17104590.981520303
2020-03-10,17548918.247574497,22418713.91899944,17856210.575195838
2020-03-11,16802496.41385334,21479337.11800225,17089138.859421045
2020-03-12,15235150.193623759,19519099.88613969,15380988.886060158
2020-03-13,16199112.686500208,21332793.623792317,16741440.259763382
2020-03-16,14195771.784916932,19048842.594647445,14875988.755265433
2020-03-17,14977642.069911087,20063218.71229792,15708134.08166384
2020-03-18,14292182.592124512,19302722.76710217,15032818.023483984
2020-03-19,14312967.005897405,19438991.15380977,15220537.541089669
2020-03-20,14308011.87217386,19132231.526308216,15143087.687649874
2020-03-23,13883894.826886894,18578488.36145406,14817979.688044734
2020-03-24,15220694.975443099,20129580.95318706,16060407.21640679
2020-03-25,15599204.38771885,20359001.888383314,16291210.034659525
2020-03-26,16250657.813337209,21375740.95162742,17063794.17270929
2020-03-27,15531056.407547755,20441172.114134084,16307888.424760388
2020-03-30,15775989.278064074,20932927.88869579,16599241.506450752
2020-03-31,15596475.707921423,20823970.01843689,16613463.801949086
2020-04-01,15036173.088560361,19893806.78493417,15866520.372100536
2020-04-02,15395354.498782763,20488419.555464547,16300654.868509324
2020-04-03,15360968.827608667,20390007.83636859,16208814.9090387
2020-04-06,16238013.097252801,21840957.1330217,17296512.77240244
2020-04-07,16228507.3742309,21869607.540046338,17332032.73114805
2020-04-08,16421190.246229824,22414222.886733744,17596807.998016648
2020-04-09,16678951.502368862,22821260.838956993,17970324.4665419
2020-04-13,16515705.549657742,22470170.53159027,17706339.40109865
2020-04-14,16950395.829382133,23153365.00574188,18167647.203297555
2020-04-15,16593598.385765117,22532686.195874,17655607.775854528
2020-04-16,16891143.025284577,22808090.47095693,17833032.78391328
2020-04-17,17243977.70416848,23524850.043736685,18379552.730151072
2020-04-20,17131036.564646512,23092327.14611952,18103350.859054696
2020-04-21,16689874.1490386,22395548.736767236,17609092.211183354
2020-04-22,17052270.80562442,22910264.07649764,17971402.29802859
2020-04-23,17120834.529467277,23007854.063617814,18040546.940817084
2020-04-24,17353750.158780225,23399160.892017867,18295896.920862604
2020-04-27,17486824.17164074,23634211.603464372,18490770.12518839
2020-04-28,17466670.321530234,23522992.862510968,18499628.844834425
2020-04-29,17792668.438610926,24112657.833032366,18967847.799319483
2020-04-30,17486893.85292494,23798848.815243028,18669940.69823558
2020-05-01,17060873.40274344,23024404.435726058,18074485.855472226
2020-05-04,17124807.31486895,23058084.122259516,18087618.30897113
2020-05-05,17379322.096304253,23389217.26739664,18278598.119363226
2020-05-06,17417880.22972201,23371502.584567696,18267916.137656838
2020-05-07,17656327.153969847,23741208.82394261,18577351.108372163
2020-05-08,17785576.788642626,24048033.14275998,18880027.609708123
2020-05-11,17850338.206505556,24047752.448636055,18886782.642407842
2020-05-12,17725612.7084453,23634101.559694912,18584799.117004495
2020-05-13,17565328.120106023,23136059.083627798,18232380.19074484
2020-05-14,17659466.62772899,23462963.71928403,18358242.354499243
2020-05-15,17751106.31093486,23607307.805148143,18467167.27487366
2020-05-18,18029335.371062372,24294029.84804325,19038031.66785463
2020-05-19,17792731.653816074,23837914.909657817,18671939.853824794
2020-05-20,17963772.57493546,24214821.239747323,18992488.519087583
2020-05-21,17686686.61494063,23926766.030251466,18721454.38836531
2020-05-22,17694245.3739585,24038026.57988139,18777146.867712207
2020-05-25,17767405.29802177,24038026.57988139,18777146.867712207
2020-05-26,17864090.685137667,24445570.644211676,19214646.329031978
2020-05-27,17785626.39296822,24631339.276710883,19353048.32104185
2020-05-28,17778440.859397676,24507599.20979674,19327701.682442807
2020-05-29,17867946.77384597,24478484.978113323,19250942.69366661
2020-06-01,17941458.6643021,24490282.26900663,19385730.536214627
2020-06-02,18041302.502902206,24676593.351008415,19546110.547516428
2020-06-03,17982660.651578978,24863120.37669187,19744126.697521273
2020-06-04,17816091.366627537,24695136.47429117,19587041.513256125
2020-06-05,17867564.238514904,25100402.993727494,19854825.793329548
2020-06-08,18080337.4499296,25444989.96332187,20130073.96912658
2020-06-09,18051857.984261822,25286412.588941358,19967708.756065104
2020-06-10,18112187.828401744,25086187.316312443,19848127.90958347
2020-06-11,17365445.45511949,23570876.93797579,18666623.927299175
2020-06-12,17620922.827881295,24016626.3764594,19067453.51673354
2020-06-15,17772653.587621402,24318549.243579987,19282473.70359992
2020-06-16,17850731.964351807,24599204.842616897,19455129.21521403
2020-06-17,17980514.852712072,24653668.545550477,19560559.645424776
2020-06-18,18076833.183304142,24713174.989264194,19585433.038711656
2020-06-19,18174582.86054476,24641858.94893791,19541582.318584535
2020-06-22,18370449.654523943,24874152.70307376,19761565.48198279
2020-06-23,18298620.76420089,24762418.624834336,19668990.521391977
2020-06-24,17996816.279657222,24061077.322088733,19106139.51193434
2020-06-25,18187367.35697184,24451901.93920022,19453330.62751361
2020-06-26,18015521.61375137,23932378.791075125,19084127.79812196
2020-06-29,18133891.22813352,24275940.140456513,19308340.346815657
2020-06-30,18240640.054410625,24540261.18244061,19459679.100200746
2020-07-01,18314560.558450967,24736894.985083964,19589088.36361915
2020-07-02,18395416.137426525,24839031.012420505,19710020.397243578
2020-07-03,18417469.521634318,24839031.012420505,19710020.397243578
2020-07-06,18833928.106863488,25231840.169311665,20021460.284604345
2020-07-07,18669466.656650957,24826686.0908044,19697393.436391912
2020-07-08,18893082.54918603,25100053.056407977,19931668.005603764
2020-07-09,18772877.364674557,24816464.487521626,19687326.667967573
2020-07-10,18990356.843537077,25183559.422060333,19976535.739908587
2020-07-13,18955483.557900377,24916744.52822309,19759002.518317718
2020-07-14,18957049.653837927,25160771.554387286,19969430.341025434
2020-07-15,18960728.1961105,25246825.601935156,20063485.159451753
2020-07-16,18723363.242765035,25149374.054735262,19960537.73155868
2020-07-17,18821645.318314053,25277803.713083275,20069118.828531377
2020-07-20,18957114.58922504,25368872.2531555,20135639.03486231
2020-07-21,18993512.353968266,25387937.46997476,20147380.458818447
2020-07-22,18966200.97645563,25365683.202381082,20112576.368019816
2020-07-23,18869205.226377785,24987867.087381776,19826406.261949457
2020-07-24,18639603.00269575,24768342.39378263,19656710.178032197
2020-07-27,18700117.496335242,24828028.637248337,19748970.825245235
2020-07-28,18487005.906346317,24425919.749858055,19425982.29364455
2020-07-29,18797496.35154363,24832840.175201356,19736679.775599778
2020-07-30,18639683.942270566,24609687.41121647,19512435.718460638
2020-07-31,18575123.232658647,24617402.082016073,19337510.657198373
2020-08-03,18970980.89253261,24977779.34648324,19694801.849270985
2020-08-04,19111639.593231432,25114728.299462546,19819479.671377394
2020-08-05,19202014.501422923,25159245.10312749,19852676.75732361
2020-08-06,19197639.85938119,25205029.414550543,19838762.89559007
2020-08-07,19162676.746396776,25215340.237109356,19770638.010190766
2020-08-10,19388036.122108825,25491942.888515197,19986421.30476034
2020-08-11,19248564.861578573,25378328.912990462,19979986.702229597
2020-08-12,19376641.09371604,25734885.298949298,20307945.103199657
2020-08-13,19312928.424660888,25563637.116952755,20189201.485456157
2020-08-14,19238784.27331064,25515156.21767914,20096046.65222489
2020-08-17,19382162.018120144,25518475.98251217,20169290.730494298
2020-08-18,19344330.599869326,25522079.43613828,20154651.207484882
2020-08-19,19096310.317249656,25263979.9421322,19942796.274090398
2020-08-20,19254972.951317996,25565952.011612643,20160640.848433193
2020-08-21,19201111.761436936,25591458.317672696,20123428.063759882
2020-08-24,19459059.304915786,26016531.45733008,20453792.190123226
2020-08-25,19532815.65353523,26115277.33522577,20524274.34159813
2020-08-26,19589623.467780896,26286873.432656184,20640728.678005718
2020-08-27,19530058.9522304,26327202.597185887,20601218.242527343
2020-08-28,19728281.75287006,26549038.567520745,20764068.9044513
2020-08-31,19534330.05022285,26234000.308524612,20520517.196152754
2020-09-01,19744866.32009374,26435007.104686987,20659891.367412973
2020-09-02,19897386.206633635,26852900.441829067,20926342.75471886
2020-09-03,19471576.691148825,26094795.45652192,20418729.40396362
2020-09-04,19346709.089061506,25898302.692082144,20293361.563343722
2020-09-07,19355331.346953444,25898302.692082144,20293361.563343722
2020-09-08,19102762.857610986,25229157.67598066,19852167.56346149
2020-09-09,19482720.341668535,25839891.731122296,20304277.74921211
2020-09-10,19254563.322152205,25313514.26201341,19944374.261545755
2020-09-11,19307172.558444634,25287829.084621593,19966228.73045617
2020-09-14,19608520.862687875,25581219.756314535,20200065.380720627
2020-09-15,19713952.17668938,25651389.017888304,20273719.78268961
2020-09-16,19791532.155934032,25604790.893224306,20251338.638702776
2020-09-17,19772200.95072519,25467664.919042896,20198863.795220558
2020-09-18,19627765.481211588,25079380.323508684,19950154.40651247
2020-09-21,19368550.128814425,24805836.000518084,19621767.963431347
2020-09-22,19599702.92532148,25223569.98433621,19884267.149473235
2020-09-23,19242521.24766158,24764097.1543012,19587897.440956496
2020-09-24,19278931.605097666,24936217.049817126,19716432.509191226
2020-09-25,19404355.86179086,25307459.88669284,19933758.137989927
2020-09-28,19778118.31507991,25811585.442153994,20321236.950916514
2020-09-29,19748587.669416722,25575434.574382532,20178454.799061503
2020-09-30,19786804.97721339,25630608.750850357,20132529.44170473
2020-10-01,20001662.84585067,25830289.757536557,20283521.33282719
2020-10-02,19881148.989823267,25543946.290249813,20103298.77461697
2020-10-05,20247790.15856109,26051268.501929335,20506075.957842253
2020-10-06,19845867.71477333,25524105.073096942,20137125.588176783
2020-10-07,20328709.89954722,26089667.50408322,20512461.710841794
2020-10-08,20426643.93936256,26254154.452177905,20611846.710692894
2020-10-09,20763462.809538953,26489669.02640788,20772148.648904294
2020-10-12,20812349.913890906,26802308.801942226,20945866.403239634
2020-10-13,20684415.749226537,26628966.289011676,20820458.22901321
2020-10-14,20798992.849177007,26628299.435604304,20822113.948012818
2020-10-15,20805267.89938079,26591330.837829348,20731966.43151319
2020-10-16,20726672.503995154,26658910.112588592,20821563.101385918
2020-10-19,20513249.257205393,26234849.96492288,20557303.30213949
2020-10-20,20680862.232917216,26220523.153527692,20556943.802841134
2020-10-21,20495562.79114318,26035978.68372119,20368653.181133177
2020-10-22,20418333.544329226,26125527.09436937,20409364.87923878
2020-10-23,20577750.196479745,26300612.276021186,20575136.32149419
2020-10-26,20132283.73941783,25741687.82692291,20140139.488161422
2020-10-27,20196123.53708798,25737746.110358637,20106142.4657562
2020-10-28,19635113.32004819,24911486.891883966,19490211.342367098
2020-10-29,19945029.221167464,25240582.601295415,19716815.80309808
2020-10-30,19874809.59268094,25127119.6003866,19633597.75704694
2020-11-02,20214311.7233661,25488579.06383082,19925834.010352157
2020-11-03,20595028.50359877,25937087.368229255,20351076.78581953
2020-11-04,20721532.154688984,26247557.53641251,20524128.662046164
2020-11-05,21380601.96295356,26826816.6986123,21011078.46611262
2020-11-06,21209296.283538032,26628096.278461743,20888348.121486172
2020-11-09,21039177.28644773,26791600.805384025,21069362.765837487
2020-11-10,21112690.591660917,26900888.693792526,21234586.999354266
2020-11-11,21220251.37473202,27120275.1457499,21398633.166186042
2020-11-12,21098839.641763344,26944950.259905886,21246759.035464514
2020-11-13,21439769.956015144,27264531.696275745,21468811.077657163
2020-11-16,21714068.624119893,27507311.59514906,21643612.156950742
2020-11-17,21636627.77206375,27326632.747959156,21559629.512037992
2020-11-18,21509491.65997367,26988157.95509183,21367757.69863438
2020-11-19,21598908.09368591,27138448.202319853,21526978.56363418
2020-11-20,21634839.613127552,26909815.486993387,21430749.45792524
2020-11-23,21912818.89172389,27071123.122374687,21510821.127968945
2020-11-24,22259761.713124663,27562503.095574085,21894937.89165445
2020-11-25,22018461.525016725,27386387.33684568,21770660.447850253
2020-11-26,21982884.85197164,27386387.33684568,21770660.447850253
2020-11-27,22073133.21353389,27426973.720249973,21840047.125057597
2020-11-30,21764330.62272029,27179039.91207518,21615841.894909542
2020-12-01,22137047.08412837,27552946.25808505,21910921.985330947
2020-12-02,21809664.851524837,27299422.262460366,21685375.227102205
2020-12-03,21932372.941542823,27201351.937403407,21631017.526476678
2020-12-04,22107491.920408454,27365633.66267392,21790858.5946792
2020-12-07,22252031.864850342,27364134.132953607,21754180.308661047
2020-12-08,22283128.86111898,27462829.515204437,21839541.86560523
2020-12-09,22114896.63383159,27221467.508631002,21708178.190613005
2020-12-10,22239581.506526772,27285064.156718243,21785682.070270948
2020-12-11,21978344.695203096,27105991.479391824,21607476.819293473
2020-12-14,21994129.928505246,27008850.214336313,21625687.9949548
2020-12-15,22260946.113850895,27339093.146072827,21832463.14485053
2020-12-16,22353987.52409729,27369815.774421714,21873938.024165865
2020-12-17,22583166.064880356,27420705.455482293,21961403.94742503
2020-12-18,22463596.848275915,27170619.686913226,21782005.980187666
2020-12-21,22520650.426326573,27176716.555485655,21716223.62042086
2020-12-22,22356804.088555805,27084841.766514804,21663709.858980108
2020-12-23,22605579.13175177,27220975.748075463,21817829.958927143
2020-12-24,22641296.493497014,27316215.793133333,21870164.911099497
2020-12-28,22743449.902737778,27519982.360651676,21975012.136815574
2020-12-29,22640666.40560441,27426250.839353982,21949851.65500546
2020-12-30,22943107.55696759,27399243.799545933,21926286.32801954
2020-12-31,22777844.042034835,27433350.017767128,21865943.188824415
2021-01-04,23171780.777250748,27168541.96847166,21801422.280942123
2021-01-05,23740397.78556331,27353651.672757354,21967763.036314823
2021-01-06,23860942.688255362,27408288.506140932,22013098.25640013
2021-01-07,24301782.84444693,27723473.192677017,22192293.485649887
2021-01-08,24425944.231981628,28039711.8048944,22482051.20065093
2021-01-11,24357949.891691,28045506.34335134,22431191.545938388
2021-01-12,24727759.830675088,28110262.525630288,22541195.48962046
2021-01-13,24449058.8084796,28074711.492868546,22487493.46385863
2021-01-14,24731848.573572796,28083122.622893002,22555586.93207468
2021-01-15,24337549.873908803,27904087.98056268,22357877.39352887
2021-01-18,24510386.27812353,27904087.98056268,22357877.39352887
2021-01-19,24751086.907002483,28295429.348530028,22677057.003586933
2021-01-20,24928156.29779734,28541484.812929146,22828116.4917665
2021-01-21,24978014.250557225,28622296.682607375,22867947.067627035
2021-01-22,24721655.69733879,28402223.97318729,22684227.76709703
2021-01-25,24709542.418721177,28506852.612782925,22731431.60831587
2021-01-26,24468793.451546837,28516730.613476053,22743349.004123356
2021-01-27,23707335.961909987,27781450.41055253,22167135.71801083
2021-01-28,24048039.5481215,28154451.422301114,22427369.66328624
2021-01-29,23374028.063098487,27556746.420690704,22008814.144475233
2021-02-01,23982724.437244713,28006616.387205746,22333415.173341375
2021-02-02,24432913.53110188,28532452.292108867,22718990.10980215
2021-02-03,24501989.514994714,28625192.44600363,22804733.715360757
2021-02-04,24533080.250890642,28942522.49509018,22997099.12488801
2021-02-05,24846868.071629424,29240132.417477615,23232460.80025252
2021-02-08,25055098.48192776,29250775.833349485,23254972.93128427
2021-02-09,25204081.660558157,29219597.68548504,23309185.22283229
2021-02-10,25072441.289222613,29046871.436434563,23157804.112698227
2021-02-11,25192875.56316753,29090856.435087483,23234427.605678026
2021-02-12,25286985.807603057,29209750.544324245,23327127.87955093
2021-02-15,25342793.603660975,29209750.544324245,23327127.87955093
2021-02-16,25573769.75964579,29182788.323360223,23381017.281243045
2021-02-17,25517570.395651676,29285349.44802253,23418235.735880155
2021-02-18,25212004.469478786,29268373.415116597,23381562.402771235
2021-02-19,25507385.903758723,29110622.579981606,23296688.73959415
2021-02-22,25211072.833547574,28804625.378576472,23078569.566961426
2021-02-23,25030829.022453036,28743750.818252444,22999891.687563535
2021-02-24,25306225.832185116,29095525.388061848,23210723.38064048
2021-02-25,24478359.204487797,28349592.9554301,22680659.211574893
2021-02-26,24146967.1368903,28228915.100132417,22482693.27039537
2021-03-01,24981170.134353355,29082661.339568347,23130999.68081626
2021-03-02,24822822.125454657,28947818.405182574,23115487.633156143
2021-03-03,24435168.684609238,28483144.826976307,22731010.444692265
2021-03-04,23730001.894015264,28211927.54703886,22522678.320215598
2021-03-05,24196737.671554293,28930013.98885119,23000609.668287687
2021-03-08,24022452.546214253,28887600.829085022,22967457.89385189
2021-03-09,24586247.384139497,29482794.772670064,23470045.921908915
2021-03-10,24617215.501017276,29551130.949548475,23511641.368417215
2021-03-11,25209777.925850593,29780285.50817412,23674816.427935153
2021-03-12,25077353.64721796,29671021.351466883,23576187.524804004
2021-03-15,25226082.579342257,29938129.54484189,23751510.98505112
2021-03-16,25131713.26538827,29961108.370589726,23831865.456367534
2021-03-17,25307865.09105394,30124214.560979214,23964610.176650815
2021-03-18,24799197.710918922,29484895.359212887,23470873.511885922
2021-03-19,24969703.72090325,29589746.53127286,23606027.587384783
2021-03-22,24951902.284549836,29914167.842987094,23778486.54730624
2021-03-23,24127086.96551253,29554579.177058835,23458474.26989281
2021-03-24,23922663.107884664,29634865.52656736,23513062.547081698
2021-03-25,24274404.01321196,29870030.247321147,23702771.23042838
2021-03-26,24831187.838201698,30445326.548543014,24074779.953569595
2021-03-29,24459367.48642929,30400564.00302463,24019055.982143372
2021-03-30,24678818.212955013,30363695.426954534,24000895.68000966
2021-03-31,24933395.353762127,30610033.187154796,24181611.2830182
2021-04-01,25385990.52388964,30926811.14285704,24433983.046891395
2021-04-05,25352791.63230727,31265845.47762058,24685733.55820125
2021-04-06,25265989.936120108,31113155.824511405,24518971.441372152
2021-04-07,24996610.31396662,31004116.76633475,24418897.719568815
2021-04-08,25055927.735552274,31152765.88378216,24589318.67074504
2021-04-09,24877166.280014277,31268588.376200903,24609025.99737251
2021-04-12,24648589.23615417,31319878.81214679,24624318.579738565
2021-04-13,24791874.12270246,31375314.452581022,24721525.216833215
2021-04-14,25079177.04834627,31164966.237731773,24555876.56266828
2021-04-15,25148288.474437088,31415785.32977586,24753898.94065363
2021-04-16,25107617.373092204,31558565.70270183,24869507.201334562
2021-04-19,25102343.85302556,31409539.5277848,24772326.055478692
2021-04-20,24510996.30943538,30983263.698196437,24374027.193169653
2021-04-21,24854503.680889435,31309959.655521926,24610935.164883006
2021-04-22,24742126.913908083,31010193.538255196,24431039.673347663
2021-04-23,25131072.63655095,31406413.81700886,24736675.760998227
2021-04-26,25358928.44173515,31276484.72366779,24630519.3026956
2021-04-27,25402455.000662573,31290922.023635928,24629369.76574266
2021-04-28,25514517.555282794,31259585.71023644,24627612.463123593
2021-04-29,25471577.323534127,31340546.455183882,24613898.85001616
2021-04-30,25183906.576113373,31157293.978241414,24387181.915473938
2021-05-03,25510081.516064443,31482365.444836054,24717881.16494807
2021-05-04,25315223.013338745,31201213.822804417,24411163.021090847
2021-05-05,25658550.493155316,31331049.180089258,24602661.59549106
2021-05-06,25799245.298355445,31599843.497728717,24808429.32501344
2021-05-07,26047273.032875434,31670061.72842138,24925767.98248033
2021-05-10,25614091.38909044,31092312.709348727,24495630.383628275
2021-05-11,25357297.979747802,30891333.56795638,24300263.002175897
2021-05-12,24803365.619977638,30226155.977497604,23806510.307584237
2021-05-13,25020548.478579026,30756383.49082221,24203999.980245557
2021-05-14,25541251.92252451,31231785.96695095,24594717.98841843
2021-05-17,25440105.85926727,30964944.240731362,24360146.157307535
2021-05-18,25331689.436445784,30681749.870865073,24272335.84504811
2021-05-19,24968370.35289251,30433275.20579543,24007912.902165145
2021-05-20,25211428.660400793,30889919.537249327,24405570.94654125
2021-05-21,25123324.55537765,30731996.452329773,24302656.105498295
2021-05-24,25441449.578575637,31152700.13033224,24606688.29414198
2021-05-25,25200794.060988404,31003670.874124322,24496418.191801812
2021-05-26,25367019.68902885,30977809.69847689,24462665.16708958
2021-05-27,25670800.955292072,31137692.410727758,24597609.191865534
2021-05-28,25742488.992369406,31191876.75152783,24645466.36759731
2021-05-31,25728477.389198743,31191876.75152783,24645466.36759731
2021-06-01,25963447.10581335,31063318.295912754,24590957.208760425
2021-06-02,26004088.882869627,31150605.436890647,24664419.336763818
2021-06-03,25845403.480811484,31055098.246305313,24578498.72248201
2021-06-04,26206016.335707434,31537632.3448696,24960963.18260777
2021-06-07,26137426.703399036,31415372.534648463,24929630.080445956
2021-06-08,26128328.98437883,31357066.98889411,24880023.490967948
2021-06-09,26039477.27062501,31363733.424675446,24879255.39769221
2021-06-10,26039206.14790077,31485858.06501026,24958953.68263334
2021-06-11,26170591.378541935,31562358.083057087,25049645.171565976
2021-06-14,26211614.340897262,31795901.934984975,25222435.72637865
2021-06-15,26121969.90411169,31706078.561259218,25147654.893856652
2021-06-16,25911433.917898674,31516433.152577788,25004356.97236446
2021-06-17,25889856.816958256,31851376.944778893,25236260.447272785
2021-06-18,25744450.311834626,31638415.92953184,25021668.90849851
2021-06-21,26246501.373098183,32198783.267254785,25444617.133235198
2021-06-22,26232913.517782897,32265222.071988907,25454653.944319446
2021-06-23,26264738.567578744,32161074.994428117,25338457.885341845
2021-06-24,26443882.076356247,32360985.102669675,25548110.80402335
2021-06-25,26588251.2084448,32483677.99717171,25620911.266077302
2021-06-28,26484409.634281397,32516937.178044867,25581402.4302259
2021-06-29,26467971.11375384,32570567.188177153,25630032.362218663
2021-06-30,26594346.00565264,32671861.5769842,25645572.26667136
2021-07-01,26831082.820922475,32977881.846972927,25842906.699425373
2021-07-02,26858071.523139235,33259494.221134618,26024674.1364002
2021-07-05,26842693.514170364,33259494.221134618,26024674.1364002
2021-07-06,26601058.711333066,33149757.4674605,25912961.215380117
2021-07-07,26820945.617141724,33377420.990218684,26094896.804535616
2021-07-08,26539300.62151933,33192828.159905344,25871353.54068231
2021-07-09,26918288.68261664,33392540.586435094,26098141.70070021
2021-07-12,27036141.67399861,33441713.364227273,26154995.48086117
2021-07-13,26807091.641316336,33349476.409713086,26035901.85313695
2021-07-14,26821502.069738075,33654049.816132315,26295977.12474166
2021-07-15,26642768.100878425,33374817.32117222,26024505.84569545
