Date,IWDA.L,VGK,EWJ,IUSN.DE,IEMA.L,MCHI,EWZ,INDA,EWT,EWY,XLY,XLC,XLF,KBE,XLE,XOP,XLI,IYT,XLB,ITB,XLV,XBI,XLP,XLU,XLK,SOXX,IGV,CIBR,BOTZ,VNQ,LIT,GLD,SLV,DBA,COPX,TLT,IEF,TIP,HYG,LQD,EMB,BITO,XEON.DE
2024-05-27,-10157.63345335838,-0.0,-6958.675820957853,0.0,-0.0,-0.0,-0.0,-0.0,-5478.937517545226,-0.0,-0.0,-7624.669651634063,-8261.425817491714,-3110.7982613823806,-0.0,-0.0,-11261.522691469858,-0.0,-7805.340565150551,-11097.144522470464,-0.0,-3901.442747029457,-0.0,-0.0,-0.0,-9862.578545799735,-0.0,-0.0,-1866.635188626233,-0.0,-0.0,-3933.247077080047,-0.0,-4900.09871062222,-2089.2654989811635,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12898.49713888681,29.570976752278376
2024-05-28,-5066.555667897399,-0.0,9421.75107028317,-0.0,-0.0,-0.0,-0.0,-0.0,17751.04250162837,0.0,-0.0,880.0958794373558,-31571.31092794309,-8955.29560318045,0.0,0.0,-47064.62763612976,-0.0,-12407.398468207002,-45394.988608534,-0.0,2486.505510222111,-0.0,-0.0,0.0,47468.72342084138,-0.0,-0.0,-392.202605262326,-0.0,-0.0,11178.365967967758,0.0,31148.000241324666,17855.6870451254,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-56346.343207411985,9.294114390593668
2024-05-29,-27901.400261176397,-0.0,-41380.118172194285,-0.0,-0.0,-0.0,-0.0,-0.0,-40046.44780861419,-0.0,-0.0,-10328.346630396636,-17930.049455494813,-18471.669212871926,-0.0,-0.0,-45513.35292119928,-0.0,-32127.696021953598,-32888.68116920199,-0.0,-21293.23479643502,-0.0,-0.0,-0.0,-61188.241697361955,-0.0,-0.0,-8620.3727622899,-0.0,-0.0,-10301.546507459436,-0.0,16784.027312420796,-17178.864601764722,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-64574.925268726634,13.50847810924663
2024-05-30,15355.023995187637,0.0,28457.99069033233,0.0,0.0,0.0,0.0,-0.0,11702.046413569546,-0.0,0.0,3175.7136144782007,25183.070232229322,18756.472698717214,0.0,0.0,39046.049213127895,0.0,30358.18717950379,87252.28788205977,0.0,25699.496528994452,0.0,0.0,-0.0,-7118.671775334296,-0.0,-0.0,-3067.4539253777775,0.0,0.0,7962.676554874091,-0.0,-1392.6167541491252,-1670.536102734361,0.0,0.0,0.0,0.0,0.0,0.0,109293.67469880263,21.96629930329478
2024-05-31,-28886.451550667756,0.0,21984.64902153813,-0.0,-0.0,-0.0,-0.0,-0.0,-32468.725028981597,-0.0,0.0,17758.9316872347,29046.49153645332,9756.187651365133,0.0,0.0,30840.179042073545,0.0,21399.363625138107,39500.285968358876,0.0,-1450.3584671897165,0.0,0.0,-0.0,-33976.890910667425,0.0,-0.0,-1019.2431463511236,0.0,-0.0,-10964.4212250634,-0.0,-16531.68997997439,-4527.161687246823,0.0,0.0,0.0,0.0,0.0,0.0,-96299.71684878436,3.3776319910621546
2024-06-03,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,128733.43975551175,0.0,0.0,-0.0,9354.546600479915,-15764.880020001012,-26653.536757975,-0.0,-0.0,-55490.14892660208,-0.0,-0.0,-41229.71665178441,0.0,24840.688056045205,-2451.806089336974,-0.0,0.0,-8.140555465282983,-0.0,-0.0,18862.040858157958,-0.0,0.0,14110.05744589871,0.0,0.0,-22267.20994586998,0.0,0.0,0.0,0.0,0.0,0.0,95218.07766916584,0.10385912639337805
2024-06-04,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-271743.50932270987,-0.0,-0.0,-0.0,-4714.253760081353,-19007.982894065226,-42189.69240907319,-0.0,-0.0,-29389.507383125834,-0.0,-0.0,-94858.46496192075,-0.0,-8155.016538124687,4427.66109842777,-0.0,-0.0,-25575.902808494964,-0.0,-0.0,-9439.546238790981,0.0,-0.0,-27171.606700916,-0.0,-0.0,-108081.77494707487,0.0,0.0,-0.0,-0.0,-0.0,-0.0,59212.93597591729,0.10735155107366424
2024-06-05,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,134172.09712976217,0.0,0.0,0.0,58359.96438157028,10379.254087016008,10592.386751032294,0.0,0.0,48993.00245807786,0.0,0.0,80580.75760267583,0.0,36537.85531058538,195.2145681777236,-0.0,0.0,91448.89127423678,0.0,0.0,37822.48302001122,0.0,0.0,27380.079823652784,0.0,0.0,49962.62750092748,0.0,0.0,0.0,0.0,0.0,0.0,56746.727451580016,0.01553591868063629
2024-06-06,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,20799.47959134666,0.0,0.0,0.0,5150.071284622751,376.79180756938416,3475.3848943765147,0.0,0.0,-20944.942320114365,0.0,0.0,-45902.61431880937,0.0,-14292.492775472288,4590.619710932253,-0.0,-0.0,-15599.099448100547,0.0,-0.0,-9654.444347885907,0.0,-0.0,15762.985134737486,0.0,0.0,38208.46660502894,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-48860.397812983196,0.05376451298389142
2024-06-07,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,40071.60886292379,-0.0,-0.0,-0.0,-35250.48486501069,5482.979262170006,-7880.080577233923,-0.0,-0.0,-3025.455307811568,-0.0,-0.0,-74043.63956463379,-0.0,-18458.188335212104,-8348.251686404185,-0.0,0.0,-9894.74786265855,-0.0,0.0,-30308.97094871547,-0.0,-0.0,-73722.12317442009,-0.0,-0.0,-85860.59175657577,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-82701.00270991636,-0.02523759703374368
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55739.3644974783,0.0,0.0,0.0,53532.99696308978,13557.330840025515,-2721.9119412502564,0.0,0.0,54774.3293101202,0.0,0.0,77215.92789850748,0.0,18299.496619094272,12093.563896679432,0.0,0.0,51750.77017641347,0.0,0.0,36650.31376322421,0.0,0.0,37875.745082445355,0.0,-0.0,51123.04770227606,0.0,0.0,0.0,0.0,0.0,0.0,54927.15923963411,0.05929892464527381
2024-06-11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13975.517806938176,0.0,-0.0,-0.0,13327.812524944491,-20074.45805810708,-14398.618251950797,-0.0,0.0,-17446.039866231564,-0.0,0.0,-44788.47458156884,-0.0,6944.964496432902,1034.637456452578,-0.0,0.0,4577.455719310187,0.0,0.0,-7712.327781271889,-0.0,-0.0,8154.535674810042,-0.0,0.0,-44922.766859775824,0.0,0.0,0.0,0.0,0.0,0.0,-121006.81943240762,0.04437837206340901
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,40516.349615034975,0.0,0.0,0.0,411.78346310041707,2470.247484645592,45441.48696866865,-0.0,-0.0,46903.1299628843,0.0,0.0,135686.21793430974,0.0,18321.287493517844,-10768.019324394088,-0.0,0.0,64085.71099279387,0.0,0.0,49917.71490378817,0.0,0.0,9503.516812024987,0.0,0.0,9989.982547775153,0.0,0.0,0.0,0.0,0.0,0.0,18489.361403345592,0.12587910410431458
2024-06-13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-33419.70809385081,-0.0,-0.0,-0.0,-62941.72493167607,-14805.661270318653,-36322.8608120837,-0.0,-0.0,-52895.996143863194,-0.0,-0.0,-22799.253083078947,-0.0,-7393.956379152739,-6631.352195648649,-0.0,0.0,8802.272764322046,-0.0,-0.0,-27150.22772644176,-0.0,-0.0,-28926.608668382836,-0.0,-0.0,-46832.02521823608,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-83963.64150096242,0.1593127070634262
2024-06-14,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,72184.26096782088,0.0,0.0,-0.0,41150.293017876735,7304.988775247812,-11562.489637998306,-0.0,-0.0,-12746.230695603457,-0.0,-0.0,-15568.37960254905,0.0,-16680.71043493943,10616.045547845433,0.0,0.0,7174.858521650898,0.0,0.0,-176.27476270953724,0.0,-0.0,38375.62599617906,0.0,-0.0,9342.118917195177,0.0,0.0,0.0,0.0,0.0,0.0,-42411.17653527006,0.059783171172716504
2024-06-17,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,20562.93908037161,0.0,0.0,0.0,33526.80900134389,24327.7534353163,36024.45050213112,0.0,0.0,57671.47315286394,0.0,0.0,45754.57109750638,0.0,-9944.773179367754,15832.962664096716,-0.0,0.0,42062.61716899715,0.0,0.0,10372.8792069144,-0.0,0.0,-3496.189231923844,0.0,-0.0,-9525.121571746939,-0.0,-0.0,0.0,0.0,-0.0,0.0,88253.27765456517,0.06623186758562111
